id,name,reason,folded_into,origin,source,original_mechanic
E0993,The Soundcheck,DUPLICATE,E0155,designdocs,"DESIGN_REFERENCES.md §F3 Music, Concerts & Festivals","One free non-scoring rehearsal turn at show start: see the board, move once, no submit."
E0996,The Spirit Cabinet,DUPLICATE,E0329,designdocs,"DESIGN_REFERENCES.md §C2 Séance, Spiritualism & Paranormal",Cover this card fully and its column's effects trigger as if spotlit ('by spirits').
E0997,The Statue,DUPLICATE,E0052,designdocs,"DESIGN_REFERENCES.md §F5 Puppetry, Mime & Street",+points each turn it does not move; any movement resets the bonus.
E0998,The Steelpan,DUPLICATE,E0332,designdocs,DESIGN_REFERENCES.md §A14 The Caribbean & Central America,Converts a junk/prop card into a scoring instrument card.
E0999,The stick game (Tahtib),DUPLICATE,E0889,designdocs,DESIGN_REFERENCES.md §A16 Africa & the Arctic,A light sparring duel node.
E1000,The Stilt-walker,DUPLICATE,E0333,designdocs,DESIGN_REFERENCES.md §A9 Africa,Remains spotlit even when one card covers it.
E1002,The Streak,DUPLICATE,E0693,designdocs,DESIGN_REFERENCES.md §F2 Kayfabe & Sports Entertainment,"Per-card win streaks are tracked on the card itself; fame scales with streak, and a broken streak fires a mourning event."
E1004,The Sweet Tooth (Morrison),DUPLICATE,E0336,designdocs,DESIGN_RECOMMENDATIONS.md §7 Leaders,All +rank buffs are permanent instead of lasting only one show.
E1006,The System,DUPLICATE,E0337,designdocs,DESIGN_REFERENCES.md §G The Modern Era,A card that 'predicted' whatever just happened (retroactive prophecy bonus); inspecting it reveals the trick and halves the bonus.
E1008,The Tarot Reading,DUPLICATE,E0341,designdocs,DESIGN_RECOMMENDATIONS.md §6 Fortune Teller,Cue: look at the top 5 cards of the deck and reorder them.
E1010,The Three Rings,DUPLICATE,E0342,designdocs,DESIGN_RECOMMENDATIONS.md §10 Secrets & Mysteries,Score three separate 5-card rings (rows) in one submit to permanently unlock a third zone rule card.
E1012,The Tiger Queen (Stark),DUPLICATE,E0343,designdocs,DESIGN_RECOMMENDATIONS.md §7 Leaders,Consumption effects have no cap.
E1014,The Traceur,DUPLICATE,E0346,designdocs,DESIGN_REFERENCES.md §G The Modern Era,"Moves across the tops of columns, never entering stacks."
E1016,The Triple,DUPLICATE,E0347,designdocs,DESIGN_RECOMMENDATIONS.md §6 Acrobat,"If this card ends a run of exactly 3 cards assembled this turn, score it 3x."
E1017,The Turk,DUPLICATE,E0348,designdocs,DESIGN_REFERENCES.md §C3 Automata & Illusion Technology,"An Automaton card secretly powered by the card hidden beneath it; its power equals the hidden card's rank, and removing that card stops it."
E1019,The Uncredited Artist,DUPLICATE,E0874,designdocs,"DESIGN_REFERENCES.md §D Cards, Gambling & Fortune","A hidden signature on the card art that, once found, adds the artist as a playable card."
E1020,The Unicorn,DUPLICATE,E0349,designdocs,"DESIGN_REFERENCES.md §E The Fairground, Midway & Business",An Animal Gaff that scores as legendary until any player effect inspects it.
E1022,The Vine,DUPLICATE,E0090,designdocs,DESIGN_REFERENCES.md §A12 Australia & Oceania,"The first time this card would be destroyed by a fall/discard, it stops short and survives (once per tour)."
E1023,The Wedding,DUPLICATE,E0357,designdocs,DESIGN_REFERENCES.md §A3 Golden Age Western Circus,Permanently pair two cards so they always draw together.
E1026,The Wing Walker,DUPLICATE,E0224,designdocs,DESIGN_REFERENCES.md §A10 The Americas,Transfers a card between two moving columns during the Next-phase drop.
E1029,Ticket Stub,DUPLICATE,E0362,designdocs,DESIGN_RECOMMENDATIONS.md §4 Types (materials),Consumed as currency at shops for a discount; worthless if brought into the Ring.
E1031,Tour pre-planning,DUPLICATE,E0977,designdocs,"DESIGN_DOC.md §15 Map v4 (FTL, latest)","Players open by planning their tour (choosing which cities to visit); beginners plan small tours, veterans plan longer routes."
E1036,Triangle map holes/packs,DUPLICATE,E1035,designdocs,DESIGN_DOC.md §15 Map v2 (Triangle),The triangle can have holes; nodes should contain card packs rather than just single cards.
E1040,Two-faction city (Parintins),DUPLICATE,E0596,designdocs,DESIGN_REFERENCES.md §A11 South America,"Picking a faction on arrival changes the goal, the shop, and who heckles the player."
E1042,TypeInput,DUPLICATE,E0089,designdocs,DESIGN_DOC.md §8 Rule Deck (implemented),"On turn start, passes its held child cards to the paired lower column, then takes a random card from the deck."
E1044,Undo at outcome screen,DUPLICATE,E0539,designdocs,DESIGN_DOC.md §2 Core Game Loop refinements,Pressing Undo at the win/lose screen dismisses the outcome and rewinds the final Submit.
E1045,Uniqueness multiplier,DUPLICATE,E0036,designdocs,DESIGN_DOC.md §5 Scoring v3 (combo),A separate early idea: a multiplier that grows with every unique effect triggered during a submit.
E1047,Universal placement ability,DUPLICATE,E1095,designdocs,DESIGN_DOC.md §4 Stacking & Movement Rules,"A card ability lets any card be placed on top of it, overriding default stacking legality."
E1048,Unpierceable,DUPLICATE,E0369,designdocs,"DESIGN_REFERENCES.md §A8 Middle East, Central Asia, Mongolia",Knife-suit projectiles pass through this card harmlessly (still counts as a 'miss' for stuntman bonuses).
E1049,Verse duel (repentistas),DUPLICATE,E0677,designdocs,DESIGN_REFERENCES.md §A11 South America,Alternate 'stanzas' (mini-submits) with a town champion; the first to fail a beat loses.
E1051,Visible-to-trigger + hidden-trigger stamp,DUPLICATE,E0141,designdocs,DESIGN_DOC.md §7 Spotlight System,Abilities must be visible to trigger by default; a stamp lets a card trigger even while hidden/covered; deck triggers surface visually on the deck slot as they fire.
E1052,Voladores calendar meld,DUPLICATE,E0352,designdocs,DESIGN_REFERENCES.md §A10 The Americas,A hidden ritual meld: 4 cards descending 13 ranks each (4x13=52) grants an end-of-run celestial bonus.
E1054,Walking Through the Wall,DUPLICATE,E0371,designdocs,DESIGN_REFERENCES.md §C1 Golden-Age Stage Magic,Move a card through an occupied slot to the other side.
E1055,Wall of Death,DUPLICATE,E0354,designdocs,DESIGN_RECOMMENDATIONS.md §6 Escape Artist/Stuntsman,"Adjacent columns score +mult, but cards there take 1 Exhaust debuff per show."
E1056,Water Torture Cell escape chain,DUPLICATE,E0356,designdocs,DESIGN_REFERENCES.md §B4 Danger Acts,"A card locked under 3 conditions unlocks one per turn, paying out on the full escape."
E1057,Wax,DUPLICATE,E0373,designdocs,DESIGN_RECOMMENDATIONS.md §4 Types (materials),Rank slowly decreases each show it shares a column with a Flame-suit card.
E1058,Wax and Gold,DUPLICATE,E0374,designdocs,DESIGN_REFERENCES.md §A16 Africa & the Arctic,A card carries two rule texts: the visible 'wax' effect and a hidden 'gold' effect discovered by fulfilling the wax one.
E1060,White Elephant,DUPLICATE,E0376,designdocs,DESIGN_RECOMMENDATIONS.md §6 Producer/Manager,"Scores huge points, but each show it remains in the deck it eats 1 Gold card."
E1061,Whiteface/Auguste pairing,DUPLICATE,E0377,designdocs,DESIGN_REFERENCES.md §B5 Clowning Across Cultures,"A Whiteface card issues a cue that an adjacent Auguste card executes 'wrongly,' with a better result."
E1064,Wildcard Pip (summary),DUPLICATE,E0348,designdocs,DESIGN_DOC.md §14.5 Summary-only cards,Adopts the rank/suit of the card below it.
E1065,Winter Quarters,DUPLICATE,E0438,designdocs,DESIGN_RECOMMENDATIONS.md §8 Map-layer systems,Named meta-hub where prestige currency is spent between runs to prepare the next season.
E1066,X-Ray Eyes,DUPLICATE,E0378,designdocs,"DESIGN_REFERENCES.md §C2 Séance, Spiritualism & Paranormal","While this card is covered (blinded), the player can see all facedown/hidden cards."
E1069,Zone Adder (lower),DUPLICATE,E0142,designdocs,DESIGN_DOC.md §14.4 Rule cards,Adds 1 Ring column per copy in the rule deck.
E1070,"+1 reroll, no-repeat rerolls",DUPLICATE,E0106,braindump,gam draft.txt:515,"Add +1 reroll per game; for the rest of the game, repeated reroll actions do not give the same results."
E1085,Accordion pile-matching rule,DUPLICATE,E1084,braindump,gam draft.txt:1195,"Accordion Solitaire: draw a card, create a new pile if it doesn't match the newest pile's top card by suit or rank; can only stack on the newest pile."
E1086,Acrobatic tap-or-carryover charge,DUPLICATE,E0366,braindump,gam draft.txt:606,"Acrobatic card has 1 charge triggerable by tap; if unused, the charge carries to the next round."
E1088,Action-triggered negative events,DUPLICATE,E0598,braindump,gam draft.txt:653,"Events triggered by player actions, e.g. sacrificing too many talent cards causes a union strike, or having too many cards triggers a tax-evasion penalty losing basic cards."
E1091,Air material (top of deck),DUPLICATE,E0002,braindump,random potential effects.csv:4,Air material type stays on top of the deck.
E1097,Anything-stacks-here card,DUPLICATE,E1095,braindump,random potential effects.csv:5,Any card can be placed on top of this card.
E1099,Ascension debuff cards,DUPLICATE,E0393,braindump,gam draft.txt:371,"Ascensions: each ascension level adds a chosen negative-effect card to the deck or rules deck, including permanent versions of boss environmental hazards."
E1101,Audience patience meter,DUPLICATE,E0004,braindump,gam draft.txt:736,"Audience patience system: moving cards drops patience, triggering unique effects delays the drop, and cards auto-drop when patience hits 0."
E1104,Balloon type,DUPLICATE,E0002,braindump,curated effects pre grid.csv:98,Opposite of a heavy card: always rises to the top of the stack.
E1112,Best Bower,DUPLICATE,E0179,braindump,curated effects pre grid.csv:37,"Wild suit that counts as every suit for melds/flushes and can stack anywhere; if untalented, randomly selects a prop from the entire game to trigger."
E1113,Bid-before-play mechanic proposal,DUPLICATE,E0183,braindump,gam draft.txt:1369,Proposed bid mechanic for this game: bet before play to gain extra points for hitting an exact number of melds.
E1114,Biome-based world/act map,DUPLICATE,E0405,braindump,gam draft.txt:641,Game runs on a level/act/world system (One Step From Eden style) traveling through biomes that each affect map generation differently.
E1117,Blank rank,DUPLICATE,E0181,braindump,curated effects pre grid.csv:58,Rank effectively 0; always passes stacking rank comparisons but cannot participate in rank-based melds or effects.
E1121,Boss debuffs as ruleset cards,DUPLICATE,E0410,braindump,gam draft.txt:301,"Negative boss-battle effects are temporary cards added to the ruleset deck, defined to self-destruct after the game/act."
E1123,Boss phase every few rows,DUPLICATE,E1034,braindump,gam draft.txt:148,"Every few rows of the triangle map is a boss phase, visually designed to look like terrain."
E1125,Bribery/memory-wipe extra life,DUPLICATE,E0137,braindump,gam draft.txt:695,"Bribery/Memory Wipe card: grants an extra life if a city/show is failed, letting the player keep going as if they had won."
E1128,Buttons and shops as cards,DUPLICATE,E0421,braindump,gam draft.txt:276,All buttons should themselves be cards; e.g. a shop reroll is itself a tappable card on the board.
E1129,Calculation Solitaire base piles,DUPLICATE,E1130,braindump,gam draft.txt:1200,"Calculation Solitaire: suits don't matter; start with ace/2/3/4 foundation piles, one waste pile each."
E1131,Calculation Solitaire waste-pile rule,DUPLICATE,E1130,braindump,gam draft.txt:1202,"Calculation Solitaire: cards that don't fit go on a waste pile; only the waste pile's top card can move to a foundation, and only if legal."
E1134,Canfield foundation build rule,DUPLICATE,E1136,braindump,gam draft.txt:1211,"Canfield Solitaire: foundations build with same suit, ascending rank only."
E1137,Card debuff statuses,DUPLICATE,E0487,braindump,gam draft.txt:563,"Debuff status effects on cards: e.g. Exhausted (loses rank at round end if it was on board), plus proposed Cancer and Parasites statuses."
E1138,Card groups boosted by leaders,DUPLICATE,E0315,braindump,gam draft.txt:457,"Cards belong to groups, and leader cards can boost the members of their group."
E1139,Card unlocks: action-based and score-based,DUPLICATE,E0433,braindump,gam draft.txt:368,"Dual unlock system: some cards unlock from specific in-game actions, others from reaching score/win thresholds; common cards from generic progress, rare cards from genre-specific play."
E1140,Cards as currency,DUPLICATE,E0434,braindump,gam draft.txt:65,"Instead of currency, cards themselves are the currency and are traded."
E1144,Carnival meta shop,DUPLICATE,E0438,braindump,gam draft.txt:478,The overall meta shop is themed as a carnival.
E1149,Cheat Day card,DUPLICATE,E0020,braindump,gam draft.txt:565,Cheat Day: cards remaining in the deck get a rank increase.
E1150,Check scoring in deck/discard,DUPLICATE,E0749,braindump,gam draft.txt:233,"Scoring should also check cards sitting in the deck and discard pile, not just the board."
E1153,Circular map / return-to-start,DUPLICATE,E0645,braindump,gam draft.txt:660,"Alt map shape ideas: circle the map instead of a final city, or require returning to the start after reaching a big enough city."
E1159,Column card,DUPLICATE,E0328,braindump,random potential effects.csv:8,Column-type card gives points to its column on score.
E1164,Common-doubles-rare chain,DUPLICATE,E0026,braindump,gam draft.txt:568,Common card: doubles the chance of rares appearing.
E1168,"Constellation tour map, no backtrack",DUPLICATE,E0567,braindump,gam draft.txt:645,"FTL-style constellation map: cannot backtrack, touring cities to build fame, with environmental hazards and surprise weather."
E1172,Cribbage phase-1 scoring events,DUPLICATE,E0475,braindump,gam draft.txt:1394,"Cribbage phase 1 scores for: total of exactly 15, pairing the opponent's last card, first card being a jack, or a sequence of 3+ consecutive cards (order-independent)."
E1174,Cribbage phase-2 hand scoring,DUPLICATE,E0475,braindump,gam draft.txt:1397,"Cribbage phase 2: score the played hand for 15-combinations, pairs, runs, 4/5-card flushes, and a jack."
E1176,Cross-game score carryover,DUPLICATE,E0784,braindump,gam draft.txt:583,Scoring done outside the main game (side content) carries over into the next game.
E1184,Deck unlocks combined with gimmick runs,DUPLICATE,E0433,braindump,gam draft.txt:370,Deck unlocks (Balatro-style) combined with gimmick-run variants instead of a separate tab.
E1185,Deck variants change rules,DUPLICATE,E0489,braindump,gam draft.txt:22,Different decks influence the starting deck and rules; decks can be combined and picked up during a run.
E1191,Digital card cannot be discarded,DUPLICATE,E0033,braindump,gam draft.txt:733,Digital card type: cannot be discarded from the board.
E1192,Disaster card packs,DUPLICATE,E0499,braindump,gam draft.txt:635,Disaster-themed card packs appear as choices on the board.
E1196,Double trigger seal,DUPLICATE,E0034,braindump,gam draft.txt:72,Seal: this card's effect triggers twice.
E1199,Earth material (bottom of deck),DUPLICATE,E0037,braindump,random potential effects.csv:3,Earth material type stays on the bottom of the deck.
E1205,Electricity,DUPLICATE,E0040,braindump,curated effects pre grid.csv:26,"On score (if untalented), scores points based on this card's rank plus the ranks of all orthogonally/diagonally connected electric-suit cards; stacking requires different suit and adjacent rank."
E1206,Elemental materials,DUPLICATE,E0037,braindump,gam draft.txt:81,"Elemental card materials: Earth, Air, Water, Fire."
E1207,Elemental movement types,DUPLICATE,E0037,braindump,gam draft.txt:102,"Elemental card types have custom movement, such as always staying on top or bottom of a stack."
E1209,Encounters as mini solitaire games,DUPLICATE,E0810,braindump,gam draft.txt:620,Map encounters could be mini solitaire games in their own right.
E1218,Exchange Voucher card,DUPLICATE,E0058,braindump,gam draft.txt:275,Exchange Voucher: a special deck card usable to swap itself with any card currently on screen.
